132.9	-28.85	389
133.8	-28.85	165.26
133.9	-28.85	187
134.25	-28.85	167
134.3	-28.85	183
136.15	-28.85	7.4
136.4	-28.85	196.1
140	-28.85	1390
140.05	-28.85	1365
134.35	-28.9	208
135.35	-28.9	70.1355
140	-28.9	1326
140.2	-28.9	1644
135.25	-28.95	41.606
135.4	-28.95	42
135.85	-28.95	96.2
132.8	-29	175
133.15	-29	136
133.2	-29	148
133.25	-29	141
133.6	-29	29.6
133.9	-29	170.666666667
134.25	-29	203
134.4	-29	125.8
134.5	-29	196
135.55	-29	125.8
136.2	-29	91.11
140.1	-29	2262
140.25	-29	1336
141	-29	843.8
133.9	-29.05	212
134.9	-29.05	105.43
135	-29.05	57.9090909091
135.05	-29.05	43
137	-29.05	162.8
133.7	-29.1	234
134.15	-29.1	73.3333333333
134.2	-29.1	56.5
134.3	-29.1	174
134.35	-29.1	74
134.4	-29.1	257
134.5	-29.1	98.564
134.6	-29.1	96
134.9	-29.1	115.74
135	-29.1	56
135.05	-29.1	57.7142857143
135.7	-29.1	51.973
139.85	-29.1	1607
140.2	-29.1	1372
140.9	-29.1	1067
140.95	-29.1	1062
133.95	-29.15	180
134.1	-29.15	129
134.15	-29.15	53.735
134.25	-29.15	64.8395
134.3	-29.15	75
134.45	-29.15	90
134.6	-29.15	138
134.7	-29.15	102
135.05	-29.15	58.4002
135.1	-29.15	54.8235
135.55	-29.15	43.303
135.6	-29.15	120
134.1	-29.2	64
134.25	-29.2	32.949
134.45	-29.2	41.996
134.6	-29.2	69
134.65	-29.2	87.0125
134.9	-29.2	103.83
135.65	-29.2	36.352
135.75	-29.2	112
134	-29.25	160
134.25	-29.25	35.256
134.3	-29.25	32.88
134.45	-29.25	42.1293333333
134.5	-29.25	30.491
134.6	-29.25	42
134.65	-29.25	72.138
134.7	-29.25	49.6666666667
134.75	-29.25	33
135.1	-29.25	50
135.25	-29.25	23.75
138.4	-29.25	548
132.5	-29.3	260
132.55	-29.3	163.666666667
134.2	-29.3	48
134.25	-29.3	38.028
134.65	-29.3	56
134.7	-29.3	72.4075
134.75	-29.3	49.6
134.8	-29.3	116
134.95	-29.3	86
135	-29.3	92
135.1	-29.3	24.414875
135.15	-29.3	13.4878246419
135.2	-29.3	16.7826047348
135.25	-29.3	22.8333333333
136.75	-29.3	88.8
138.35	-29.3	458.6
140.65	-29.3	908
133.85	-29.35	334
134.1	-29.35	63.209
134.2	-29.35	44
134.5	-29.35	76
134.75	-29.35	44
134.8	-29.35	67
134.9	-29.35	40.495
135.2	-29.35	42.6505
136.1	-29.35	144.3
130.75	-29.4	33.3
134.8	-29.4	46.776
134.9	-29.4	54.5515
135	-29.4	59
135.05	-29.4	39.483
135.1	-29.4	18
135.15	-29.4	24.283125
135.2	-29.4	22.6666666667
135.3	-29.4	36.416
135.35	-29.4	30.303
135.4	-29.4	41.607
135.5	-29.4	38.06
132.3	-29.45	123
134.1	-29.45	216
134.85	-29.45	34
135	-29.45	44.4
135.1	-29.45	30.6666666667
135.15	-29.45	40
135.2	-29.45	22
135.25	-29.45	42.7945
135.3	-29.45	27.647
135.35	-29.45	50
135.4	-29.45	34.5733333333
135.45	-29.45	29.550125
135.5	-29.45	53.619
135.75	-29.45	411
135.8	-29.45	649
133.35	-29.5	40
133.4	-29.5	38
133.5	-29.5	7.4
133.9	-29.5	20
134.6	-29.5	957
134.85	-29.5	38
134.9	-29.5	41
134.95	-29.5	128
